name,mpg,fgm_per_g,fga_per_g,fg_pct,fg3m_per_g,fg3a_per_g,fg3_pct,fg2m_per_g,fg2a_per_g,fg2_pct,efg_pct,ftm_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,ppg,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,positions_Center,positions_Point Guard,positions_Power Forward,positions_Shooting Guard,positions_Small Forward,season,MVP,DPOY,SMOY,MIP,team_1st,team_2nd,team_3rd
John Long,13.5,2.2,5.3,0.409,0.1,0.3,0.4,2.0,5.0,0.41,0.421,1.0,1.1,0.921,0.3,0.9,1.1,1.2,0.4,0.0,0.8,1.2,5.5,9.170588235294117,0.4907058823529412,0.040764705882352946,0.24217647058823535,2.182352941176471,6.658823529411765,4.552941176470588,12.788235294117648,1.1647058823529413,0.3470588235294118,13.682352941176468,19.34705882352941,-0.1588235294117647,0.22941176470588234,0.07058823529411766,0.02252941176470588,-3.1588235294117646,-0.8294117647058823,-3.9235294117647053,-0.29411764705882354,32,"Indiana Pacers, Detroit Pistons",68,1,919,147,359,8,20,70,76,18,59,80,29,3,57,84,372,0,0,0,1,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Stroeder,4.4,0.4,1.0,0.4,0.0,0.0,0.0,0.4,1.0,0.4,0.4,0.0,0.0,0.0,1.0,1.8,2.8,0.6,0.0,0.4,0.6,0.6,0.8,6.959999999999999,0.32,0.0,0.0,20.080000000000002,35.839999999999996,28.0,14.319999999999999,0.0,4.4,42.88,14.52,0.0,0.0,0.0,-0.04560000000000001,-7.639999999999999,-0.22000000000000003,-7.859999999999999,0.0,30,"San Antonio Spurs, Golden State Warriors",5,0,22,2,5,0,0,0,0,5,9,3,0,2,3,3,4,0,0,1,0,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Upshaw,19.3,3.1,6.6,0.467,0.1,0.5,0.2,3.0,6.2,0.487,0.474,0.6,0.8,0.692,0.3,1.2,1.5,3.7,0.8,0.1,1.7,2.5,6.8,10.225000000000001,0.49078125,0.07037500000000001,0.12303125000000001,1.921875,7.228125,4.596875,26.240624999999998,2.1125,0.28750000000000003,19.734375,18.89375,0.015625000000000007,0.24375,0.259375,0.017437499999999998,-2.903125,-0.79375,-3.625,-0.12812500000000002,26,"Miami Heat, Boston Celtics",32,0,617,99,212,3,15,18,26,10,39,117,26,3,55,80,219,0,0,0,1,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Williams,10.9,1.6,4.0,0.405,0.0,0.1,0.167,1.6,3.9,0.412,0.408,0.9,1.2,0.78,0.6,0.8,1.4,1.1,0.6,0.2,1.0,1.8,4.2,8.952,0.46259999999999996,0.02952,0.29428,5.384000000000001,8.578,6.940000000000001,13.431999999999999,2.656,1.172,18.802,20.866,-0.41,0.34600000000000003,-0.08200000000000002,-0.00942,-4.742,0.272,-4.47,-0.24599999999999997,27,"New Jersey Nets, Los Angeles Clippers",50,0,547,81,200,1,6,46,59,28,42,53,30,11,52,91,209,0,0,0,1,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiki Vandeweghe,20.8,4.4,9.5,0.469,0.4,1.1,0.396,4.0,8.4,0.479,0.492,1.8,2.0,0.899,0.6,1.0,1.6,1.5,0.4,0.2,0.9,1.7,11.1,13.639999999999999,0.5354000000000001,0.0988,0.22160000000000002,3.0,5.359999999999999,4.16,10.2,0.9400000000000001,0.68,8.280000000000001,20.8,0.8,0.2,1.0,0.1042,-0.020000000000000007,-1.7599999999999998,-1.7799999999999998,0.04,30,"Portland Trail Blazers, New York Knicks",45,1,934,200,426,19,48,80,89,26,45,69,19,11,41,78,499,0,0,1,0,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle Thompson,30.6,5.5,11.2,0.489,0.0,0.0,0.0,5.5,11.2,0.49,0.489,3.0,3.7,0.808,2.9,6.5,9.4,1.1,1.0,1.2,2.4,3.8,13.9,15.55657894736842,0.5480526315789473,0.0011315789473684212,0.32711842105263156,10.638157894736842,22.778947368421054,16.803947368421053,5.213157894736842,1.6131578947368421,2.3263157894736843,15.465789473684211,20.560526315789474,0.6644736842105262,1.482894736842105,2.09078947368421,0.08888157894736842,-1.131578947368421,-0.3263157894736842,-1.4144736842105263,0.10394736842105264,27,"Sacramento Kings, Indiana Pacers",76,71,2329,416,850,0,1,227,281,224,494,81,79,94,179,285,1059,1,0,0,0,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Aguirre,32.5,7.3,15.9,0.461,0.6,2.2,0.293,6.7,13.7,0.488,0.481,3.6,4.9,0.733,1.8,3.0,4.8,3.5,0.6,0.5,2.6,2.9,18.9,16.310000000000002,0.5279,0.14195,0.31379999999999997,6.42,9.985,8.275,17.54,0.8550000000000001,0.785,12.459999999999999,27.125,1.15,1.045,2.195,0.0853,1.3649999999999998,-1.18,0.18499999999999997,0.6900000000000001,29,"Dallas Mavericks, Detroit Pistons",80,76,2597,586,1270,51,174,288,393,146,240,278,45,36,208,229,1511,0,0,0,0,1,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Davis,7.8,1.5,3.1,0.48,0.0,0.3,0.1,1.5,2.8,0.522,0.485,0.8,1.0,0.824,0.5,0.6,1.1,0.4,0.4,0.2,0.4,1.2,3.8,14.73030303030303,0.5410303030303031,0.09948484848484848,0.3342424242424243,7.351515151515152,9.206060606060607,8.257575757575758,7.796969696969697,2.3484848484848486,1.1272727272727272,9.112121212121211,21.181818181818183,0.3757575757575758,0.2818181818181818,0.6575757575757576,0.12748484848484848,-1.0393939393939393,0.02121212121212119,-1.0181818181818183,0.09393939393939395,25,"Phoenix Suns, Milwaukee Bucks",33,0,258,49,102,1,10,28,34,16,21,14,13,5,12,39,127,0,0,0,0,1,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pace Mannion,3.2,0.4,0.8,0.5,0.0,0.2,0.0,0.4,0.6,0.667,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.3,0.0,0.3,0.5,0.8,8.15,0.6665,0.1665,0.0,0.0,17.7,9.1,7.4,4.5,0.0,16.65,13.25,-0.05,0.0,0.0,0.032999999999999995,-5.9,3.0,-2.9,0.0,28,"Detroit Pistons, Atlanta Hawks",10,0,32,4,8,0,2,0,0,0,5,2,3,0,3,5,8,0,0,0,0,1,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Myers,8.2,0.9,2.2,0.425,0.0,0.1,0.0,0.9,2.2,0.437,0.425,1.0,1.5,0.688,0.5,0.5,1.0,1.5,0.6,0.1,0.7,1.3,2.9,12.427272727272728,0.5046060606060606,0.029,0.673969696969697,6.015151515151516,7.1454545454545455,6.618181818181817,22.09090909090909,3.436363636363636,0.4393939393939394,19.512121212121215,16.918181818181818,0.17575757575757578,0.17575757575757578,0.4393939393939394,0.08972727272727274,-1.9424242424242422,1.2909090909090908,-0.6515151515151515,0.08787878787878789,25,"Philadelphia 76Ers, New York Knicks",33,0,270,31,73,0,2,33,48,15,18,48,20,2,23,44,95,0,0,0,1,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Wittman,17.5,2.0,4.5,0.455,0.0,0.1,0.5,2.0,4.4,0.454,0.46,0.4,0.6,0.683,0.4,0.8,1.3,1.7,0.4,0.0,0.5,0.7,4.5,8.6125,0.47734375,0.022656250000000003,0.14881250000000001,2.4281249999999996,5.1484375,3.8640625,12.923437499999999,0.996875,0.10312500000000001,9.421875,12.66875,0.30625,0.1,0.40625,0.028312499999999997,-1.871875,-0.8968750000000001,-2.76875,-0.096875,29,"Sacramento Kings, Indiana Pacers",64,13,1120,130,286,3,6,28,41,26,54,111,23,2,32,43,291,0,0,0,0,1,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rickey Green,13.8,2.0,4.2,0.489,0.0,0.2,0.273,2.0,4.0,0.498,0.494,0.5,0.5,0.909,0.2,0.9,1.1,3.0,0.6,0.0,1.0,0.6,4.6,13.380952380952381,0.5191904761904762,0.04133333333333333,0.12409523809523809,1.3380952380952382,7.476190476190476,4.304761904761905,30.195238095238093,2.2047619047619045,0.09523809523809523,17.9,16.495238095238093,0.28095238095238095,0.2904761904761905,0.5714285714285714,0.05580952380952381,-0.20952380952380945,-0.17142857142857143,-0.38095238095238093,0.19047619047619047,34,"Charlotte Hornets, Milwaukee Bucks",63,2,871,129,264,3,11,30,33,11,58,187,40,2,61,35,291,0,1,0,0,0,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Roth,8.5,0.9,2.7,0.353,0.0,0.3,0.188,0.9,2.4,0.371,0.362,1.0,1.4,0.69,0.3,0.7,1.0,0.9,0.4,0.1,0.6,1.1,2.9,7.285714285714286,0.4355555555555556,0.11571428571428573,0.5124603174603175,3.357142857142857,9.56031746031746,6.498412698412698,13.550793650793652,2.280952380952381,0.5761904761904761,16.739682539682537,18.38888888888889,-0.2,0.24920634920634918,0.0746031746031746,0.0011111111111111111,-4.992063492063492,0.08571428571428574,-4.906349206349207,-0.24920634920634918,25,"Utah Jazz, San Antonio Spurs",63,3,536,59,167,3,16,60,87,20,44,55,24,5,40,69,181,0,0,0,0,1,1988-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
